id;HRV;STATUS;SLEEP;SLEERATE;HRVMEAN;BBLC;Garlow;Gar;hrv4
210;0;GADGET GAMA BAJA;NEGATIVE_POOR_STRUCTURE;49;0;18;73;46;84
201;0;GADGET GAMA BAJA;NEGATIVE_SHORT_AND_NONRECOVERING;40;0;5;58;33;46
197;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_CONTINUOUS;79;0;5;63;54;60
208;0;GADGET GAMA BAJA;NEGATIVE_SHORT_AND_NONRECOVERING;61;0;18;69;57;54
206;91;BALANCED;POSITIVE_RECOVERING;82;76;37;79;75;99
161;0;GADGET GAMA BAJA;NEGATIVE_SHORT_AND_POOR_QUALITY;42;0;7;72;45;52
181;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_NOT_ENOUGH_REM;69;0;22;68;38;77
184;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_DEEP;78;0;10;66;56;93
196;0;GADGET GAMA BAJA;POSITIVE_OPTIMAL_STRUCTURE;92;0;29;74;34;99
116;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_RESTLESS;78;0;5;69;67;72
86;0;GADGET GAMA BAJA;NEGATIVE_SHORT_AND_POOR_STRUCTURE;48;0;20;70;79;96
71;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_DISCONTINUOUS;61;0;26;72;47;73
60;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_LIGHT;72;0;17;69;72;96
134;0;GADGET GAMA BAJA;POSITIVE_CALM;80;0;30;74;76;96
144;0;GADGET GAMA BAJA;NEGATIVE_NOT_RESTORATIVE;45;0;16;70;43;56
156;68;LOW;POSITIVE_LONG_AND_CONTINUOUS;80;60;20;71;74;90
154;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_REFRESHING;86;0;5;71;75;80
152;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_CONTINUOUS;87;0;28;69;52;89
232;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_RECOVERING;83;0;13;79;92;94
222;0;GADGET GAMA BAJA;NEGATIVE_DISCONTINUOUS;63;0;5;59;60;72
216;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_NOT_ENOUGH_REM;60;0;5;76;46;49
237;0;GADGET GAMA BAJA;NEGATIVE_RESTLESS;69;0;13;77;67;86
273;0;GADGET GAMA BAJA;NEGATIVE_NOT_ENOUGH_REM;67;0;16;73;37;68
262;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_CALM;87;0;34;78;62;99
304;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_DISCONTINUOUS;69;0;12;72;58;70
309;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_DEEP;72;0;27;67;57;71
300;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_RESTLESS;75;0;13;76;81;84
299;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_DEEP;77;0;17;67;53;85
297;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_REFRESHING;83;0;20;70;61;75
315;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_CONTINUOUS;75;0;5;57;33;42
312;38;BALANCED;POSITIVE_LONG_AND_DEEP;81;36;26;76;60;80
336;66;LOW;POSITIVE_LONG_AND_CONTINUOUS;86;51;30;65;62;86
333;0;GADGET GAMA BAJA;POSITIVE_SHORT_BUT_RECOVERING;48;0;28;75;71;79
328;0;GADGET GAMA BAJA;NEGATIVE_NOT_ENOUGH_REM;65;0;24;60;32;96
332;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_CONTINUOUS;81;0;19;74;51;86
343;0;GADGET GAMA BAJA;POSITIVE_SHORT_BUT_CONTINUOUS;52;0;12;73;62;67
361;70;LOW;NEGATIVE_LONG_BUT_POOR_QUALITY;46;78;18;73;78;60
349;0;GADGET GAMA BAJA;NEGATIVE_RESTLESS;70;0;10;69;58;66
377;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_NOT_RESTORATIVE;67;0;7;58;45;61
390;0;GADGET GAMA BAJA;POSITIVE_CONTINUOUS;74;0;22;82;74;89
388;0;GADGET GAMA BAJA;NEGATIVE_SHORT_AND_POOR_QUALITY;33;0;21;70;7;67
393;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_CALM;78;0;30;78;62;77
392;0;GADGET GAMA BAJA;POSITIVE_RECOVERING;76;0;31;82;65;91
410;0;GADGET GAMA BAJA;NEGATIVE_SHORT_AND_POOR_QUALITY;17;0;5;74;48;56
408;0;GADGET GAMA BAJA;POSITIVE_CALM;78;0;5;62;66;80
421;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_REFRESHING;87;0;25;79;67;89
419;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_CONTINUOUS;83;0;13;72;79;92
414;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_CALM;81;0;16;68;54;87
428;0;GADGET GAMA BAJA;NEGATIVE_NOT_ENOUGH_REM;62;0;7;64;51;60
425;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_CONTINUOUS;85;0;21;70;53;85
423;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_RECOVERING;84;0;29;77;71;96
441;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_REFRESHING;82;0;25;74;55;83
447;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_REFRESHING;86;0;22;78;63;85
447;0;GADGET GAMA BAJA;POSITIVE_OPTIMAL_STRUCTURE;93;0;21;68;71;98
441;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_LIGHT;80;0;23;76;67;84
440;46;BALANCED;NEGATIVE_LONG_BUT_NOT_ENOUGH_REM;70;43;21;71;37;78
423;0;GADGET GAMA BAJA;POSITIVE_RECOVERING;78;0;34;83;65;99
425;0;GADGET GAMA BAJA;NEGATIVE_SHORT_AND_POOR_STRUCTURE;52;0;5;65;48;61
428;0;GADGET GAMA BAJA;NEGATIVE_SHORT_AND_POOR_QUALITY;48;0;5;59;30;45
414;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_DEEP;80;0;11;67;48;59
419;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_REFRESHING;81;0;13;66;75;96
421;0;GADGET GAMA BAJA;POSITIVE_OPTIMAL_STRUCTURE;95;0;19;66;58;97
408;0;GADGET GAMA BAJA;NEGATIVE_NOT_RESTORATIVE;41;0;5;73;40;38
410;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_NOT_RESTORATIVE;70;0;10;75;62;61
392;0;GADGET GAMA BAJA;POSITIVE_SHORT_BUT_DEEP;62;0;8;66;43;74
393;0;GADGET GAMA BAJA;NEGATIVE_NOT_RESTORATIVE;55;0;31;73;54;62
390;0;GADGET GAMA BAJA;POSITIVE_DEEP;70;0;5;66;62;85
377;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_NOT_ENOUGH_REM;61;0;5;69;59;58
350;0;GADGET GAMA BAJA;POSITIVE_CONTINUOUS;79;0;5;60;48;61
361;70;LOW;POSITIVE_OPTIMAL_STRUCTURE;92;78;39;81;72;99
343;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_LIGHT;62;0;26;82;74;94
339;0;GADGET GAMA BAJA;NEGATIVE_SHORT_AND_POOR_STRUCTURE;41;0;5;60;33;83
332;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_RESTLESS;75;0;19;81;69;88
336;62;UNBALANCED;POSITIVE_LONG_AND_CALM;78;50;41;80;54;82
312;0;GADGET GAMA BAJA;NEGATIVE_NOT_ENOUGH_REM;71;0;12;71;53;83
315;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_CALM;79;0;5;64;49;53
317;90;BALANCED;POSITIVE_HIGHLY_RECOVERING;96;106;5;61;96;96
297;0;GADGET GAMA BAJA;POSITIVE_SHORT_BUT_CONTINUOUS;42;0;10;67;56;46
299;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_CONTINUOUS;80;0;17;68;57;78
309;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_DISCONTINUOUS;77;0;20;66;56;96
304;0;GADGET GAMA BAJA;POSITIVE_REFRESHING;74;0;25;67;49;77
300;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_RESTLESS;83;0;26;79;76;94
273;0;GADGET GAMA BAJA;POSITIVE_REFRESHING;82;0;16;80;65;76
237;0;GADGET GAMA BAJA;NEGATIVE_DISCONTINUOUS;69;0;17;73;68;87
222;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_DEEP;88;0;5;71;87;81
152;0;GADGET GAMA BAJA;NEGATIVE_SHORT_AND_POOR_QUALITY;37;0;20;71;34;47
154;0;GADGET GAMA BAJA;POSITIVE_SHORT_BUT_CONTINUOUS;63;0;16;71;52;69
156;54;LOW;NEGATIVE_LONG_BUT_RESTLESS;80;59;18;66;62;83
144;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_NOT_RESTORATIVE;72;0;17;68;48;61
134;0;GADGET GAMA BAJA;NEGATIVE_NOT_ENOUGH_REM;76;0;38;80;74;90
125;0;GADGET GAMA BAJA;POSITIVE_SHORT_BUT_CONTINUOUS;65;0;5;65;72;82
60;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_REFRESHING;82;0;19;72;58;69
71;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_CONTINUOUS;83;0;25;76;36;86
4;0;GADGET GAMA BAJA;POSITIVE_CALM;78;0;46;82;72;90
86;0;GADGET GAMA BAJA;POSITIVE_CONTINUOUS;72;0;25;74;68;88
123;0;GADGET GAMA BAJA;POSITIVE_DEEP;75;0;6;62;65;86
116;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_POOR_QUALITY;62;0;6;79;79;77
196;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_DISCONTINUOUS;69;0;20;77;81;84
184;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_LIGHT;74;0;21;80;71;83
181;0;GADGET GAMA BAJA;NEGATIVE_NOT_RESTORATIVE;55;0;5;60;32;54
168;0;GADGET GAMA BAJA;NEGATIVE_SHORT_AND_NONRECOVERING;42;0;5;68;52;44
161;0;GADGET GAMA BAJA;NEGATIVE_RESTLESS;71;0;6;72;65;71
206;112;BALANCED;NEGATIVE_SHORT_AND_POOR_STRUCTURE;57;74;33;83;62;91
197;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_NOT_RESTORATIVE;49;0;5;58;39;44
201;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_DISCONTINUOUS;78;0;12;82;92;95
210;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_LIGHT;67;0;12;69;93;84
209;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_NOT_RESTORATIVE;44;0;13;74;54;52
209;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_LIGHT;64;0;37;76;53;83
201;0;GADGET GAMA BAJA;POSITIVE_RECOVERING;68;0;18;70;89;97
197;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_REFRESHING;84;0;8;78;69;72
206;67;BALANCED;POSITIVE_LONG_AND_RECOVERING;84;74;37;81;55;97
161;0;GADGET GAMA BAJA;NEGATIVE_RESTLESS;66;0;17;79;79;81
168;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_CONTINUOUS;85;0;10;71;55;99
181;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_RESTLESS;80;0;7;75;51;50
184;0;GADGET GAMA BAJA;NEGATIVE_LIGHT;72;0;30;81;80;87
196;0;GADGET GAMA BAJA;POSITIVE_CALM;78;0;50;83;41;99
116;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_RESTLESS;76;0;27;77;65;90
123;0;GADGET GAMA BAJA;POSITIVE_DEEP;75;0;8;82;100;81
86;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_DEEP;88;0;40;79;69;96
71;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_RESTLESS;78;0;40;80;66;93
60;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_CONTINUOUS;84;0;28;74;61;95
125;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_LIGHT;75;0;9;78;92;98
134;0;GADGET GAMA BAJA;POSITIVE_DEEP;76;0;22;74;66;95
144;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_DEEP;84;0;22;69;61;78
156;52;LOW;POSITIVE_LONG_AND_CALM;79;58;7;61;70;66
152;0;GADGET GAMA BAJA;NEGATIVE_NOT_ENOUGH_REM;64;0;35;81;57;93
222;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_DISCONTINUOUS;68;0;34;80;71;99
216;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_NOT_ENOUGH_REM;61;0;7;72;65;72
232;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_RESTLESS;78;0;15;80;82;85
237;0;GADGET GAMA BAJA;POSITIVE_CONTINUOUS;79;0;25;76;83;89
273;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_CALM;79;0;35;78;61;95
262;0;GADGET GAMA BAJA;NEGATIVE_NOT_ENOUGH_REM;55;0;45;84;40;77
300;0;GADGET GAMA BAJA;POSITIVE_RECOVERING;75;0;34;81;61;98
309;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_NOT_ENOUGH_REM;64;0;20;75;64;73
304;0;GADGET GAMA BAJA;POSITIVE_CONTINUOUS;74;0;18;68;43;62
299;0;GADGET GAMA BAJA;NEGATIVE_NOT_ENOUGH_REM;56;0;14;77;54;56
297;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_RESTLESS;82;0;42;81;55;86
315;0;GADGET GAMA BAJA;NEGATIVE_NOT_ENOUGH_REM;62;0;5;62;43;56
312;44;BALANCED;NEGATIVE_LONG_BUT_RESTLESS;81;36;21;85;70;81
333;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_DISCONTINUOUS;68;0;19;72;77;93
328;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_NOT_ENOUGH_REM;66;0;22;79;70;84
339;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_REFRESHING;76;0;15;80;59;51
343;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_POOR_QUALITY;52;0;37;81;66;90
361;76;LOW;POSITIVE_LONG_AND_RECOVERING;85;78;21;69;49;99
350;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_NOT_ENOUGH_REM;64;0;5;66;58;61
377;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_NOT_ENOUGH_REM;73;0;30;77;51;70
390;0;GADGET GAMA BAJA;NEGATIVE_SHORT_AND_POOR_QUALITY;47;0;5;84;70;63
393;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_LIGHT;77;0;51;83;34;78
392;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_NOT_RESTORATIVE;40;0;8;82;79;75
410;0;GADGET GAMA BAJA;NEGATIVE_NOT_REFRESHING;62;0;27;77;39;63
408;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_RECOVERING;75;0;11;69;60;71
402;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_RESTLESS;83;0;16;73;76;92
421;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_DEEP;84;0;36;84;78;78
419;0;GADGET GAMA BAJA;NEGATIVE_NOT_ENOUGH_REM;69;0;13;70;46;59
414;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_CONTINUOUS;85;0;25;80;67;92
428;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_NOT_RESTORATIVE;31;0;5;62;31;33
425;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_REFRESHING;85;0;12;76;62;70
440;29;BALANCED;POSITIVE_LONG_AND_REFRESHING;82;43;37;83;66;88
441;0;GADGET GAMA BAJA;POSITIVE_SHORT_BUT_DEEP;56;0;15;70;35;69
447;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_RESTLESS;78;0;18;71;69;83
447;0;GADGET GAMA BAJA;POSITIVE_SHORT_BUT_CONTINUOUS;49;0;5;65;50;75
441;0;GADGET GAMA BAJA;NEGATIVE_LIGHT;74;0;15;75;60;75
440;42;UNBALANCED;NEGATIVE_LONG_BUT_NOT_ENOUGH_REM;62;43;30;79;59;98
425;0;GADGET GAMA BAJA;POSITIVE_OPTIMAL_STRUCTURE;90;0;18;68;62;96
423;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_RESTLESS;80;0;21;78;73;90
428;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_RESTLESS;73;0;10;71;53;60
414;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_REFRESHING;83;0;32;76;52;86
419;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_NOT_ENOUGH_REM;71;0;18;82;69;86
402;0;GADGET GAMA BAJA;NEGATIVE_LIGHT;63;0;15;72;67;92
408;0;GADGET GAMA BAJA;NEGATIVE_POOR_STRUCTURE;52;0;6;67;37;50
410;0;GADGET GAMA BAJA;POSITIVE_CONTINUOUS;64;0;30;79;54;77
392;0;GADGET GAMA BAJA;POSITIVE_RECOVERING;71;0;31;82;23;92
393;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_CALM;82;0;37;79;40;90
377;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_CONTINUOUS;83;0;24;76;66;99
350;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_NOT_ENOUGH_REM;60;0;5;60;56;74
345;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_RECOVERING;88;0;16;70;92;96
361;60;LOW;POSITIVE_LONG_AND_CONTINUOUS;81;78;18;68;72;76
343;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_DISCONTINUOUS;53;0;27;80;50;97
339;0;GADGET GAMA BAJA;NEGATIVE_RESTLESS;72;0;34;80;55;94
333;0;GADGET GAMA BAJA;POSITIVE_RECOVERING;66;0;28;76;96;99
336;87;BALANCED;POSITIVE_LONG_AND_REFRESHING;80;49;30;75;59;84
312;41;BALANCED;POSITIVE_RECOVERING;82;36;23;75;51;98
315;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_CONTINUOUS;77;0;5;58;45;46
317;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_RECOVERING;85;0;19;69;78;90
297;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_CONTINUOUS;85;0;16;67;36;93
299;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_CONTINUOUS;82;0;33;74;55;93
309;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_CONTINUOUS;81;0;29;76;56;89
300;0;GADGET GAMA BAJA;POSITIVE_CONTINUOUS;78;0;36;83;66;96
304;0;GADGET GAMA BAJA;POSITIVE_REFRESHING;75;0;14;72;53;71
262;0;GADGET GAMA BAJA;POSITIVE_CONTINUOUS;79;0;31;77;36;83
273;0;GADGET GAMA BAJA;POSITIVE_CONTINUOUS;85;0;28;74;59;95
237;0;GADGET GAMA BAJA;POSITIVE_DEEP;77;0;27;77;53;91
216;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_NOT_ENOUGH_REM;66;0;5;73;54;67
222;0;GADGET GAMA BAJA;NEGATIVE_NOT_ENOUGH_REM;61;0;23;74;55;97
152;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_NOT_ENOUGH_REM;76;0;35;79;63;93
154;0;GADGET GAMA BAJA;POSITIVE_REFRESHING;71;0;8;73;53;61
156;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_NOT_ENOUGH_REM;76;0;24;77;55;66
144;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_DEEP;79;0;24;68;51;78
60;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_CONTINUOUS;77;0;18;67;56;84
71;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_RESTLESS;79;0;27;73;59;99
4;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_CONTINUOUS;85;0;45;84;66;99
86;0;GADGET GAMA BAJA;NEGATIVE_POOR_STRUCTURE;54;0;39;74;62;91
184;0;GADGET GAMA BAJA;POSITIVE_RECOVERING;77;0;24;76;72;95
181;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_REFRESHING;83;0;28;72;47;84
168;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_NOT_ENOUGH_REM;67;0;7;61;50;57
161;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_REFRESHING;86;0;38;78;61;96
206;68;BALANCED;POSITIVE_LONG_AND_REFRESHING;81;74;36;80;67;98
197;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_DEEP;73;0;17;68;35;76
209;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_REFRESHING;85;0;35;78;64;97
209;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_RESTLESS;76;0;24;73;50;81
210;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_RESTLESS;74;0;18;71;71;78
197;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_RESTLESS;74;0;9;68;49;65
201;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_DEEP;88;0;24;72;64;91
161;0;GADGET GAMA BAJA;POSITIVE_SHORT_BUT_DEEP;70;0;25;72;59;98
168;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_NOT_RESTORATIVE;47;0;7;64;37;44
181;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_CONTINUOUS;83;0;27;74;47;73
184;0;GADGET GAMA BAJA;POSITIVE_DEEP;74;0;23;79;68;90
196;0;GADGET GAMA BAJA;POSITIVE_CONTINUOUS;73;0;34;76;60;73
86;0;GADGET GAMA BAJA;NEGATIVE_SHORT_AND_POOR_STRUCTURE;60;0;5;64;49;90
123;0;GADGET GAMA BAJA;POSITIVE_DEEP;80;0;15;65;10;25
4;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_CALM;87;0;27;76;61;99
71;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_REFRESHING;77;0;17;67;38;68
60;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_CONTINUOUS;82;0;23;77;59;72
144;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_NOT_RESTORATIVE;48;0;7;57;25;52
134;0;GADGET GAMA BAJA;NEGATIVE_NOT_ENOUGH_REM;76;0;23;80;75;94
154;0;GADGET GAMA BAJA;POSITIVE_DEEP;81;0;25;75;73;97
152;0;GADGET GAMA BAJA;NEGATIVE_NOT_ENOUGH_REM;66;0;32;79;53;82
216;0;GADGET GAMA BAJA;NEGATIVE_POOR_STRUCTURE;52;0;5;65;44;49
232;0;GADGET GAMA BAJA;NEGATIVE_RESTLESS;71;0;27;79;68;89
237;0;GADGET GAMA BAJA;POSITIVE_DEEP;80;0;29;76;68;93
273;0;GADGET GAMA BAJA;POSITIVE_SHORT_BUT_CONTINUOUS;60;0;22;73;51;64
262;0;GADGET GAMA BAJA;NEGATIVE_NOT_ENOUGH_REM;49;0;14;74;35;61
304;0;GADGET GAMA BAJA;POSITIVE_CONTINUOUS;70;0;5;71;56;71
300;0;GADGET GAMA BAJA;POSITIVE_RECOVERING;78;0;32;75;67;99
309;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_CALM;77;0;18;71;51;74
299;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_DISCONTINUOUS;64;0;23;69;52;80
297;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_NOT_RESTORATIVE;45;0;9;68;38;46
317;91;BALANCED;POSITIVE_LONG_AND_REFRESHING;85;107;9;70;80;96
315;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_REFRESHING;81;0;5;69;67;77
312;66;BALANCED;NEGATIVE_LONG_BUT_RESTLESS;77;36;20;75;67;83
336;62;BALANCED;POSITIVE_LONG_AND_REFRESHING;83;49;22;67;56;90
328;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_NOT_ENOUGH_REM;71;0;7;59;52;67
339;0;GADGET GAMA BAJA;NEGATIVE_DISCONTINUOUS;72;0;20;75;50;88
343;0;GADGET GAMA BAJA;NEGATIVE_RESTLESS;68;0;30;78;58;85
361;91;LOW;POSITIVE_LONG_AND_RECOVERING;80;78;23;73;71;95
345;0;GADGET GAMA BAJA;POSITIVE_CALM;76;0;12;67;78;79
350;0;GADGET GAMA BAJA;POSITIVE_CONTINUOUS;76;0;5;53;54;59
377;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_CONTINUOUS;80;0;11;69;71;96
390;0;GADGET GAMA BAJA;NEGATIVE_RESTLESS;64;0;7;68;70;92
388;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_CONTINUOUS;86;0;31;83;85;93
393;0;GADGET GAMA BAJA;NEGATIVE_NOT_ENOUGH_REM;67;0;23;73;38;65
392;0;GADGET GAMA BAJA;NEGATIVE_SHORT_AND_POOR_STRUCTURE;55;0;22;78;62;77
410;0;GADGET GAMA BAJA;NEGATIVE_NOT_REFRESHING;70;0;26;79;53;74
408;0;GADGET GAMA BAJA;POSITIVE_CONTINUOUS;68;0;5;62;55;61
402;0;GADGET GAMA BAJA;NEGATIVE_NOT_ENOUGH_REM;63;0;5;66;57;71
414;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_CONTINUOUS;84;0;17;71;47;77
428;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_POOR_QUALITY;61;0;5;63;40;57
423;0;GADGET GAMA BAJA;POSITIVE_CONTINUOUS;76;0;23;73;62;90
425;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_NOT_RESTORATIVE;52;0;14;67;47;60
440;37;UNBALANCED;POSITIVE_LONG_AND_DEEP;83;43;38;82;59;86
441;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_LIGHT;62;0;27;79;62;80
447;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_CONTINUOUS;83;0;5;71;66;69
447;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_CONTINUOUS;87;0;19;74;66;84
441;0;GADGET GAMA BAJA;NEGATIVE_LIGHT;71;0;25;77;54;95
425;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_CONTINUOUS;83;0;20;74;49;69
423;0;GADGET GAMA BAJA;POSITIVE_RECOVERING;78;0;22;75;80;93
428;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_POOR_QUALITY;62;0;5;70;42;38
414;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_REFRESHING;81;0;17;72;51;63
419;0;GADGET GAMA BAJA;NEGATIVE_SHORT_AND_NONRECOVERING;61;0;12;71;48;58
402;0;GADGET GAMA BAJA;NEGATIVE_LONG_BUT_RESTLESS;76;0;6;74;82;86
408;0;GADGET GAMA BAJA;NEGATIVE_SHORT_AND_POOR_QUALITY;35;0;5;61;20;20
410;0;GADGET GAMA BAJA;NEGATIVE_NOT_REFRESHING;77;0;42;83;59;92
392;0;GADGET GAMA BAJA;POSITIVE_RECOVERING;69;0;25;84;65;83
393;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_DEEP;81;0;28;79;47;72
390;0;GADGET GAMA BAJA;POSITIVE_RECOVERING;71;0;7;77;96;85
377;0;GADGET GAMA BAJA;POSITIVE_LONG_AND_CONTINUOUS;82;0;14;73;70;81
349;0;GADGET GAMA BAJA;POSITIVE_RECOVERING;82;0;20;77;79;99
361;74;LOW;POSITIVE_LONG_AND_CONTINUOUS;80;77;22;69;41;92
350;0;GADGET GAMA BAJA;NEGATIVE_NOT_ENOUGH_REM;58;0;5;63;29;34
343;0;GADGET GAMA BAJA;NEGATIVE_POOR_STRUCTURE;57;0;14;76;51;81
339;0;GADGET GAMA BAJA;POSITIVE_DEEP;71;0;18;72;60;75
